feature,featureType,observation,cas,substanceName,measurement,value,unit
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154619,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234859501.20230821.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234859501.AAWH.20230821.335671,0.213,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154574,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233448401.20230614.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233448401.AAWH.20230614.335671,0.214,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154574,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233448401.20230614.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233448401.AAWH.20230614.335671,0.214,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41808,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL203550201.20200827.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L203550201.AAWH.20200827.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41808,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL203550201.20200827.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L203550201.AAWH.20200827.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142161,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL204632110.20201022.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L204632110.AAWH.20201022.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142161,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL204632110.20201022.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L204632110.AAWH.20201022.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142763,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL213948401.20210722.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L213948401.AAWH.20210722.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142763,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL213948401.20210722.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L213948401.AAWH.20210722.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143256,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227049602.20221214.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227049602.AAWH.20221214.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143256,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227049602.20221214.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227049602.AAWH.20221214.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144306,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233494703.20230615.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233494703.AAWH.20230615.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144306,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233494703.20230615.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233494703.AAWH.20230615.335671,0.216,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143341,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222234102.20220426.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222234102.AAWH.20220426.335671,0.217,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143341,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222234102.20220426.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222234102.AAWH.20220426.335671,0.217,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.141909,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227050302.20221214.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227050302.AAWH.20221214.335671,0.217,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.141909,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227050302.20221214.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227050302.AAWH.20221214.335671,0.217,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143091,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227137103.20221219.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227137103.AAWH.20221219.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143091,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227137103.20221219.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227137103.AAWH.20221219.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143321,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231520302.20230322.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231520302.AAWH.20230322.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143321,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231520302.20230322.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231520302.AAWH.20230322.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143427,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231588304.20230324.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231588304.AAWH.20230324.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143427,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231588304.20230324.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231588304.AAWH.20230324.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143329,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231520402.20230322.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231520402.AAWH.20230322.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143329,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231520402.20230322.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231520402.AAWH.20230322.335671,0.218,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146656,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234158002.20230718.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234158002.AAWH.20230718.335671,0.22,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146656,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234158002.20230718.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234158002.AAWH.20230718.335671,0.22,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.141923,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232754802.20230517.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232754802.AAWH.20230517.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.141923,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232754802.20230517.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232754802.AAWH.20230517.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142477,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL204964701.20201103.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L204964701.AAWH.20201103.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142477,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL204964701.20201103.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L204964701.AAWH.20201103.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142903,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231588601.20230324.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231588601.AAWH.20230324.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142903,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231588601.20230324.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231588601.AAWH.20230324.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143002,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236323403.20231024.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236323403.AAWH.20231024.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143002,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236323403.20231024.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236323403.AAWH.20231024.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152013,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235394101.20230914.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235394101.AAWH.20230914.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152013,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235394101.20230914.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235394101.AAWH.20230914.335671,0.222,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142982,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231589104.20230324.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231589104.AAWH.20230324.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142982,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231589104.20230324.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231589104.AAWH.20230324.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143281,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227199203.20221221.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227199203.AAWH.20221221.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143281,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227199203.20221221.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227199203.AAWH.20221221.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143165,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231833902.20230405.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231833902.AAWH.20230405.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143165,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231833902.20230405.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231833902.AAWH.20230405.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147107,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227304002.20221230.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227304002.AAWH.20221230.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147107,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227304002.20221230.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227304002.AAWH.20221230.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147909,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232155501.20230420.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232155501.AAWH.20230420.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147909,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232155501.20230420.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232155501.AAWH.20230420.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150625,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224098601.20220727.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224098601.AAWH.20220727.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150625,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224098601.20220727.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224098601.AAWH.20220727.335671,0.223,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142774,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231589202.20230324.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231589202.AAWH.20230324.335671,0.224,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142774,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231589202.20230324.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231589202.AAWH.20230324.335671,0.224,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142775,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL216742202.20211208.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L216742202.AAWH.20211208.335671,0.224,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142775,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL216742202.20211208.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L216742202.AAWH.20211208.335671,0.224,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145255,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231520102.20230322.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231520102.AAWH.20230322.335671,0.224,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145255,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231520102.20230322.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231520102.AAWH.20230322.335671,0.224,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143620,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221818301.20220406.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221818301.AAWH.20220406.335671,0.224,ng/L
